dist_org_code,dist_name,org_code,name,grade_code,subject_code,test_type,ready,active,inactive,expired,submitted,total_student_count
0336750000,Monona Grove Sch Dist,0436750080,Winnequah School,03,MA,section2PT,5,,,,74,79
0336750000,Monona Grove Sch Dist,0436750080,Winnequah School,04,EL,section1,68,,,,2,70
0336750000,Monona Grove Sch Dist,0436750080,Winnequah School,04,MA,section1,,,2,,68,70
0336750000,Monona Grove Sch Dist,0436750080,Winnequah School,04,MA,section2PT,69,,1,,,70
0336750000,Monona Grove Sch Dist,0436750080,Winnequah School,05,EL,section1,3,,,,88,91
0336750000,Monona Grove Sch Dist,0436750080,Winnequah School,05,MA,section1,91,,,,,91
0336750000,Monona Grove Sch Dist,0436750080,Winnequah School,05,MA,section2PT,91,,,,,91
0336750000,Monona Grove Sch Dist,0436750100,Glacial Drumlin School,05,EL,section1,167,,,,,167
0336750000,Monona Grove Sch Dist,0436750100,Glacial Drumlin School,05,MA,section1,167,,,,,167
0336750000,Monona Grove Sch Dist,0436750100,Glacial Drumlin School,05,MA,section2PT,167,,,,,167
0336750000,Monona Grove Sch Dist,0436750100,Glacial Drumlin School,06,EL,section1,12,,3,,244,259
0336750000,Monona Grove Sch Dist,0436750100,Glacial Drumlin School,06,MA,section1,259,,,,,259
0336750000,Monona Grove Sch Dist,0436750100,Glacial Drumlin School,06,MA,section2PT,259,,,,,259
0336750000,Monona Grove Sch Dist,0436750100,Glacial Drumlin School,07,EL,section1,3,,,,211,214
0336750000,Monona Grove Sch Dist,0436750100,Glacial Drumlin School,07,MA,section1,140,,56,,18,214
0336750000,Monona Grove Sch Dist,0436750100,Glacial Drumlin School,07,MA,section2PT,31,,3,,180,214
0336750000,Monona Grove Sch Dist,0436750100,Glacial Drumlin School,08,EL,section1,4,,,,215,219
0336750000,Monona Grove Sch Dist,0436750100,Glacial Drumlin School,08,MA,section1,5,,3,,211,219
0336750000,Monona Grove Sch Dist,0436750100,Glacial Drumlin School,08,MA,section2PT,8,,1,,210,219
0336820000,Monroe Sch Dist,0436820010,Abraham Lincoln Elementary,03,EL,section1,2,,6,,39,47
0336820000,Monroe Sch Dist,0436820010,Abraham Lincoln Elementary,03,MA,section1,2,,,,45,47
0336820000,Monroe Sch Dist,0436820010,Abraham Lincoln Elementary,03,MA,section2PT,2,,,,45,47
0336820000,Monroe Sch Dist,0436820010,Abraham Lincoln Elementary,04,EL,section1,,,1,,40,41
0336820000,Monroe Sch Dist,0436820010,Abraham Lincoln Elementary,04,MA,section1,,,,,41,41
0336820000,Monroe Sch Dist,0436820010,Abraham Lincoln Elementary,04,MA,section2PT,1,,,,40,41
0336820000,Monroe Sch Dist,0436820010,Abraham Lincoln Elementary,05,EL,section1,1,,3,,43,47
0336820000,Monroe Sch Dist,0436820010,Abraham Lincoln Elementary,05,MA,section1,1,,,,46,47
0336820000,Monroe Sch Dist,0436820010,Abraham Lincoln Elementary,05,MA,section2PT,1,,,,46,47
0336820000,Monroe Sch Dist,0436820100,Monroe Middle,06,EL,section1,6,,,,154,159
0336820000,Monroe Sch Dist,0436820100,Monroe Middle,06,MA,section1,6,,,,154,159
0336820000,Monroe Sch Dist,0436820100,Monroe Middle,06,MA,section2PT,6,,,,154,159
0336820000,Monroe Sch Dist,0436820100,Monroe Middle,07,EL,section1,5,,1,,193,199
0336820000,Monroe Sch Dist,0436820100,Monroe Middle,07,MA,section1,5,,,,194,199
0336820000,Monroe Sch Dist,0436820100,Monroe Middle,07,MA,section2PT,7,,,,192,199
0336820000,Monroe Sch Dist,0436820100,Monroe Middle,08,EL,section1,6,,,,164,170
0336820000,Monroe Sch Dist,0436820100,Monroe Middle,08,MA,section1,6,,1,,163,170
0336820000,Monroe Sch Dist,0436820100,Monroe Middle,08,MA,section2PT,7,,1,,162,170
0336820000,Monroe Sch Dist,0436820120,Monroe High,08,EL,section1,1,,,,,1
0336820000,Monroe Sch Dist,0436820120,Monroe High,08,MA,section1,1,,,,,1
0336820000,Monroe Sch Dist,0436820120,Monroe High,08,MA,section2PT,1,,,,,1
0336820000,Monroe Sch Dist,0436820140,Northside Elementary,03,EL,section1,2,,,,63,65
0336820000,Monroe Sch Dist,0436820140,Northside Elementary,03,MA,section1,2,,1,,62,65
0336820000,Monroe Sch Dist,0436820140,Northside Elementary,03,MA,section2PT,3,,,,62,65
0336820000,Monroe Sch Dist,0436820140,Northside Elementary,04,EL,section1,,,,,66,66
0336820000,Monroe Sch Dist,0436820140,Northside Elementary,04,MA,section1,,,,,66,66
0336820000,Monroe Sch Dist,0436820140,Northside Elementary,04,MA,section2PT,,,,,66,66
0336820000,Monroe Sch Dist,0436820140,Northside Elementary,05,EL,section1,3,,3,,68,74
0336820000,Monroe Sch Dist,0436820140,Northside Elementary,05,MA,section1,26,,5,,43,74
0336820000,Monroe Sch Dist,0436820140,Northside Elementary,05,MA,section2PT,26,,2,,46,74
0336820000,Monroe Sch Dist,0436820150,Parkside Elementary,03,EL,section1,1,,2,,62,65
0336820000,Monroe Sch Dist,0436820150,Parkside Elementary,03,MA,section1,1,,,,64,65
0336820000,Monroe Sch Dist,0436820150,Parkside Elementary,03,MA,section2PT,1,,,,64,65
0336820000,Monroe Sch Dist,0436820150,Parkside Elementary,04,EL,section1,,,,,62,62
0336820000,Monroe Sch Dist,0436820150,Parkside Elementary,04,MA,section1,,,,,62,62
0336820000,Monroe Sch Dist,0436820150,Parkside Elementary,04,MA,section2PT,2,,,,60,62
0336820000,Monroe Sch Dist,0436820150,Parkside Elementary,05,EL,section1,2,,1,,69,72
0336820000,Monroe Sch Dist,0436820150,Parkside Elementary,05,MA,section1,3,,,,69,72
0336820000,Monroe Sch Dist,0436820150,Parkside Elementary,05,MA,section2PT,2,,,1,69,72
0336890000,Montello Sch Dist,0436890010,Forest Lane Community School,03,EL,section1,41,,,,2,43
0336890000,Montello Sch Dist,0436890010,Forest Lane Community School,03,MA,section1,41,,,,2,43
0336890000,Montello Sch Dist,0436890010,Forest Lane Community School,03,MA,section2PT,43,,,,,43
0336890000,Montello Sch Dist,0436890010,Forest Lane Community School,04,EL,section1,4,,48,,,52
0336890000,Montello Sch Dist,0436890010,Forest Lane Community School,04,MA,section1,52,,,,,52
0336890000,Montello Sch Dist,0436890010,Forest Lane Community School,04,MA,section2PT,52,,,,,52
0336890000,Montello Sch Dist,0436890010,Forest Lane Community School,05,EL,section1,3,,1,,44,48
0336890000,Montello Sch Dist,0436890010,Forest Lane Community School,05,MA,section1,3,,,,45,48
0336890000,Montello Sch Dist,0436890010,Forest Lane Community School,05,MA,section2PT,3,,1,,44,48
0336890000,Montello Sch Dist,0436890010,Forest Lane Community School,06,EL,section1,4,,,,43,47
0336890000,Montello Sch Dist,0436890010,Forest Lane Community School,06,MA,section1,4,,,,43,47
0336890000,Montello Sch Dist,0436890010,Forest Lane Community School,06,MA,section2PT,4,,,,43,47
0336890000,Montello Sch Dist,0436890040,Montello Junior/Senior High,07,EL,section1,6,,,,48,54
0336890000,Montello Sch Dist,0436890040,Montello Junior/Senior High,07,MA,section1,6,,,,48,54
0336890000,Montello Sch Dist,0436890040,Montello Junior/Senior High,07,MA,section2PT,6,,,,48,54
0336890000,Montello Sch Dist,0436890040,Montello Junior/Senior High,08,EL,section1,7,,,,44,51
0336890000,Montello Sch Dist,0436890040,Montello Junior/Senior High,08,MA,section1,7,,,,44,51
0336890000,Montello Sch Dist,0436890040,Montello Junior/Senior High,08,MA,section2PT,7,,,,44,51
0336890000,Montello Sch Dist,0436890420,High Marq Environmental Charter School,07,EL,section1,,,,,3,3
0336890000,Montello Sch Dist,0436890420,High Marq Environmental Charter School,07,MA,section1,,,,,3,3
0336890000,Montello Sch Dist,0436890420,High Marq Environmental Charter School,07,MA,section2PT,,,,,3,3
0336890000,Montello Sch Dist,0436890420,High Marq Environmental Charter School,08,EL,section1,,,,,3,3
0336890000,Montello Sch Dist,0436890420,High Marq Environmental Charter School,08,MA,section1,,,,,3,3
0336890000,Montello Sch Dist,0436890420,High Marq Environmental Charter School,08,MA,section2PT,,,,,3,3
0336890000,Montello Sch Dist,0436890800,Montello Virtual Charter School,03,EL,section1,1,,,,,1
0336890000,Montello Sch Dist,0436890800,Montello Virtual Charter School,03,MA,section1,1,,,,,1
0336890000,Montello Sch Dist,0436890800,Montello Virtual Charter School,03,MA,section2PT,1,,,,,1
0336890000,Montello Sch Dist,0436890800,Montello Virtual Charter School,04,EL,section1,1,,1,,,2
0336890000,Montello Sch Dist,0436890800,Montello Virtual Charter School,04,MA,section1,2,,,,,2
0336890000,Montello Sch Dist,0436890800,Montello Virtual Charter School,04,MA,section2PT,2,,,,,2
0336890000,Montello Sch Dist,0436890800,Montello Virtual Charter School,05,EL,section1,1,,,,1,2
0336890000,Montello Sch Dist,0436890800,Montello Virtual Charter School,05,MA,section1,1,,,,1,2
0336890000,Montello Sch Dist,0436890800,Montello Virtual Charter School,05,MA,section2PT,1,,,,1,2
0336890000,Montello Sch Dist,0436890800,Montello Virtual Charter School,07,EL,section1,,,,,1,1
0336890000,Montello Sch Dist,0436890800,Montello Virtual Charter School,07,MA,section1,,,,,1,1
0336890000,Montello Sch Dist,0436890800,Montello Virtual Charter School,07,MA,section2PT,,,,,1,1
0336890000,Montello Sch Dist,0436890800,Montello Virtual Charter School,08,EL,section1,1,,,,,1
0336890000,Montello Sch Dist,0436890800,Montello Virtual Charter School,08,MA,section1,1,,,,,1
0336890000,Montello Sch Dist,0436890800,Montello Virtual Charter School,08,MA,section2PT,1,,,,,1
0336960000,Monticello Sch Dist,0436960020,Monticello Elementary,03,EL,section1,,,,,25,25
0336960000,Monticello Sch Dist,0436960020,Monticello Elementary,03,MA,section1,,,,,25,25
0336960000,Monticello Sch Dist,0436960020,Monticello Elementary,03,MA,section2PT,,,,,25,25
0336960000,Monticello Sch Dist,0436960020,Monticello Elementary,04,EL,section1,1,,1,,29,31
0336960000,Monticello Sch Dist,0436960020,Monticello Elementary,04,MA,section1,2,,,,29,31
0336960000,Monticello Sch Dist,0436960020,Monticello Elementary,04,MA,section2PT,2,,,,29,31
0336960000,Monticello Sch Dist,0436960020,Monticello Elementary,05,EL,section1,,,1,,26,27
0336960000,Monticello Sch Dist,0436960020,Monticello Elementary,05,MA,section1,1,,,,26,27
0336960000,Monticello Sch Dist,0436960020,Monticello Elementary,05,MA,section2PT,1,,,3,23,27
0336960000,Monticello Sch Dist,0436960030,Monticello Middle,06,EL,section1,1,,,,29,30
0336960000,Monticello Sch Dist,0436960030,Monticello Middle,06,MA,section1,1,,,,29,30
0336960000,Monticello Sch Dist,0436960030,Monticello Middle,06,MA,section2PT,2,,,,28,30
0336960000,Monticello Sch Dist,0436960030,Monticello Middle,07,EL,section1,1,,2,,26,29
0336960000,Monticello Sch Dist,0436960030,Monticello Middle,07,MA,section1,4,,1,,24,29
0336960000,Monticello Sch Dist,0436960030,Monticello Middle,07,MA,section2PT,29,,,,,29
0336960000,Monticello Sch Dist,0436960030,Monticello Middle,08,EL,section1,,,1,,23,24
0336960000,Monticello Sch Dist,0436960030,Monticello Middle,08,MA,section1,,,1,,23,24
0336960000,Monticello Sch Dist,0436960030,Monticello Middle,08,MA,section2PT,24,,,,,24
0337870000,Mosinee Sch Dist,0437870080,Mosinee Elementary,03,EL,section1,7,,15,,131,153
0337870000,Mosinee Sch Dist,0437870080,Mosinee Elementary,03,MA,section1,153,,,,,153
0337870000,Mosinee Sch Dist,0437870080,Mosinee Elementary,03,MA,section2PT,153,,,,,153
0337870000,Mosinee Sch Dist,0437870120,Mosinee Middle,04,EL,section1,43,,9,,72,124
0337870000,Mosinee Sch Dist,0437870120,Mosinee Middle,04,MA,section1,44,,1,,79,124
0337870000,Mosinee Sch Dist,0437870120,Mosinee Middle,04,MA,section2PT,124,,,,,124
0337870000,Mosinee Sch Dist,0437870120,Mosinee Middle,05,EL,section1,,,,,144,144
0337870000,Mosinee Sch Dist,0437870120,Mosinee Middle,05,MA,section1,,,,,144,144
0337870000,Mosinee Sch Dist,0437870120,Mosinee Middle,05,MA,section2PT,,,,,144,144
0337870000,Mosinee Sch Dist,0437870120,Mosinee Middle,06,EL,section1,5,,1,,147,153
0337870000,Mosinee Sch Dist,0437870120,Mosinee Middle,06,MA,section1,143,,9,,1,153
0337870000,Mosinee Sch Dist,0437870120,Mosinee Middle,06,MA,section2PT,152,,,,1,153
0337870000,Mosinee Sch Dist,0437870120,Mosinee Middle,07,EL,section1,4,,,,152,156
0337870000,Mosinee Sch Dist,0437870120,Mosinee Middle,07,MA,section1,145,,,,11,156
0337870000,Mosinee Sch Dist,0437870120,Mosinee Middle,07,MA,section2PT,146,,,,10,156
0337870000,Mosinee Sch Dist,0437870120,Mosinee Middle,08,EL,section1,2,,2,,154,158
0337870000,Mosinee Sch Dist,0437870120,Mosinee Middle,08,MA,section1,145,,,,13,158
0337870000,Mosinee Sch Dist,0437870120,Mosinee Middle,08,MA,section2PT,145,,,,13,158
0337940000,Mount Horeb Area Sch Dist,0437940100,Mount Horeb Intermediate,03,EL,section1,104,,74,,17,195
0337940000,Mount Horeb Area Sch Dist,0437940100,Mount Horeb Intermediate,03,MA,section1,150,,8,,37,195
0337940000,Mount Horeb Area Sch Dist,0437940100,Mount Horeb Intermediate,03,MA,section2PT,195,,,,,195
0337940000,Mount Horeb Area Sch Dist,0437940100,Mount Horeb Intermediate,04,EL,section1,97,,85,,7,189
0337940000,Mount Horeb Area Sch Dist,0437940100,Mount Horeb Intermediate,04,MA,section1,189,,,,,189
0337940000,Mount Horeb Area Sch Dist,0437940100,Mount Horeb Intermediate,04,MA,section2PT,189,,,,,189
0337940000,Mount Horeb Area Sch Dist,0437940100,Mount Horeb Intermediate,05,EL,section1,90,,54,,35,179
0337940000,Mount Horeb Area Sch Dist,0437940100,Mount Horeb Intermediate,05,MA,section1,179,,,,,179
0337940000,Mount Horeb Area Sch Dist,0437940100,Mount Horeb Intermediate,05,MA,section2PT,179,,,,,179
0337940000,Mount Horeb Area Sch Dist,0437940110,Mount Horeb Middle,06,EL,section1,10,,101,,82,193
0337940000,Mount Horeb Area Sch Dist,0437940110,Mount Horeb Middle,06,MA,section1,9,,74,,110,193
0337940000,Mount Horeb Area Sch Dist,0437940110,Mount Horeb Middle,06,MA,section2PT,192,,1,,,193
0337940000,Mount Horeb Area Sch Dist,0437940110,Mount Horeb Middle,07,EL,section1,198,,1,,,199
0337940000,Mount Horeb Area Sch Dist,0437940110,Mount Horeb Middle,07,MA,section1,199,,,,,199
0337940000,Mount Horeb Area Sch Dist,0437940110,Mount Horeb Middle,07,MA,section2PT,199,,,,,199
0337940000,Mount Horeb Area Sch Dist,0437940110,Mount Horeb Middle,08,EL,section1,8,,1,,160,169
0337940000,Mount Horeb Area Sch Dist,0437940110,Mount Horeb Middle,08,MA,section1,9,,,,160,169
0337940000,Mount Horeb Area Sch Dist,0437940110,Mount Horeb Middle,08,MA,section2PT,11,,,,158,169
0338220000,Mukwonago Sch Dist,0438220020,Big Bend Elementary,03,EL,section1,3,,,,58,61
0338220000,Mukwonago Sch Dist,0438220020,Big Bend Elementary,03,MA,section1,3,,,,58,61
0338220000,Mukwonago Sch Dist,0438220020,Big Bend Elementary,03,MA,section2PT,3,,,,58,61
0338220000,Mukwonago Sch Dist,0438220020,Big Bend Elementary,04,EL,section1,3,,1,,58,62
0338220000,Mukwonago Sch Dist,0438220020,Big Bend Elementary,04,MA,section1,3,,,,59,62
0338220000,Mukwonago Sch Dist,0438220020,Big Bend Elementary,04,MA,section2PT,3,,,,59,62
0338220000,Mukwonago Sch Dist,0438220020,Big Bend Elementary,05,EL,section1,,,,,63,63
0338220000,Mukwonago Sch Dist,0438220020,Big Bend Elementary,05,MA,section1,,,,,63,63
0338220000,Mukwonago Sch Dist,0438220020,Big Bend Elementary,05,MA,section2PT,,,1,,62,63
0338220000,Mukwonago Sch Dist,0438220020,Big Bend Elementary,06,EL,section1,,,,,68,68
0338220000,Mukwonago Sch Dist,0438220020,Big Bend Elementary,06,MA,section1,,,,,68,68
0338220000,Mukwonago Sch Dist,0438220020,Big Bend Elementary,06,MA,section2PT,,,,,68,68
0338220000,Mukwonago Sch Dist,0438220030,Clarendon Avenue Elementary,03,EL,section1,2,,1,,70,73
0338220000,Mukwonago Sch Dist,0438220030,Clarendon Avenue Elementary,03,MA,section1,2,,,,71,73
0338220000,Mukwonago Sch Dist,0438220030,Clarendon Avenue Elementary,03,MA,section2PT,2,,1,,70,73
0338220000,Mukwonago Sch Dist,0438220030,Clarendon Avenue Elementary,04,EL,section1,6,,,,70,76
0338220000,Mukwonago Sch Dist,0438220030,Clarendon Avenue Elementary,04,MA,section1,5,,,,71,76
0338220000,Mukwonago Sch Dist,0438220030,Clarendon Avenue Elementary,04,MA,section2PT,6,,,,70,76
0338220000,Mukwonago Sch Dist,0438220030,Clarendon Avenue Elementary,05,EL,section1,2,,,,79,81
0338220000,Mukwonago Sch Dist,0438220030,Clarendon Avenue Elementary,05,MA,section1,2,,,,79,81
0338220000,Mukwonago Sch Dist,0438220030,Clarendon Avenue Elementary,05,MA,section2PT,2,,3,,76,81
0338220000,Mukwonago Sch Dist,0438220030,Clarendon Avenue Elementary,06,EL,section1,7,,1,,66,74
0338220000,Mukwonago Sch Dist,0438220030,Clarendon Avenue Elementary,06,MA,section1,7,,,,67,74
0338220000,Mukwonago Sch Dist,0438220030,Clarendon Avenue Elementary,06,MA,section2PT,7,,,,67,74
0338220000,Mukwonago Sch Dist,0438220065,Park View Middle,07,EL,section1,27,,88,,269,385
0338220000,Mukwonago Sch Dist,0438220065,Park View Middle,07,MA,section1,16,,3,,365,385
0338220000,Mukwonago Sch Dist,0438220065,Park View Middle,07,MA,section2PT,21,,2,,361,385
0338220000,Mukwonago Sch Dist,0438220065,Park View Middle,08,EL,section1,28,,47,,315,390
0338220000,Mukwonago Sch Dist,0438220065,Park View Middle,08,MA,section1,10,,1,,379,390
0338220000,Mukwonago Sch Dist,0438220065,Park View Middle,08,MA,section2PT,11,,,,379,390
0338220000,Mukwonago Sch Dist,0438220070,Prairie View Elementary,03,EL,section1,1,,,,43,44
0338220000,Mukwonago Sch Dist,0438220070,Prairie View Elementary,03,MA,section1,1,,,,43,44
0338220000,Mukwonago Sch Dist,0438220070,Prairie View Elementary,03,MA,section2PT,1,,,,43,44
0338220000,Mukwonago Sch Dist,0438220070,Prairie View Elementary,04,EL,section1,,,1,,50,51
0338220000,Mukwonago Sch Dist,0438220070,Prairie View Elementary,04,MA,section1,,,,,51,51
0338220000,Mukwonago Sch Dist,0438220070,Prairie View Elementary,04,MA,section2PT,,,,,51,51
0338220000,Mukwonago Sch Dist,0438220070,Prairie View Elementary,05,EL,section1,4,,,,47,51
0338220000,Mukwonago Sch Dist,0438220070,Prairie View Elementary,05,MA,section1,4,,,,47,51
0338220000,Mukwonago Sch Dist,0438220070,Prairie View Elementary,05,MA,section2PT,4,,,,47,51
0338220000,Mukwonago Sch Dist,0438220070,Prairie View Elementary,06,EL,section1,,,,,49,49
0338220000,Mukwonago Sch Dist,0438220070,Prairie View Elementary,06,MA,section1,,,,,49,49
0338220000,Mukwonago Sch Dist,0438220070,Prairie View Elementary,06,MA,section2PT,,,,,49,49
0338220000,Mukwonago Sch Dist,0438220080,Section Elementary,03,EL,section1,,,19,,52,71
0338220000,Mukwonago Sch Dist,0438220080,Section Elementary,03,MA,section1,,,1,,70,71
0338220000,Mukwonago Sch Dist,0438220080,Section Elementary,03,MA,section2PT,,,,,71,71
0338220000,Mukwonago Sch Dist,0438220080,Section Elementary,04,EL,section1,1,,52,,30,83
0338220000,Mukwonago Sch Dist,0438220080,Section Elementary,04,MA,section1,1,,,,82,83
0338220000,Mukwonago Sch Dist,0438220080,Section Elementary,04,MA,section2PT,1,,,,82,83
0338220000,Mukwonago Sch Dist,0438220080,Section Elementary,05,EL,section1,48,,,,24,72
0338220000,Mukwonago Sch Dist,0438220080,Section Elementary,05,MA,section1,,,,,72,72
0338220000,Mukwonago Sch Dist,0438220080,Section Elementary,05,MA,section2PT,,,,,72,72
0338220000,Mukwonago Sch Dist,0438220080,Section Elementary,06,EL,section1,53,,,,18,71
0338220000,Mukwonago Sch Dist,0438220080,Section Elementary,06,MA,section1,,,,,71,71
0338220000,Mukwonago Sch Dist,0438220080,Section Elementary,06,MA,section2PT,,,,1,70,71
0338220000,Mukwonago Sch Dist,0438220100,Rolling Hills Elementary,03,EL,section1,,,,,71,71
0338220000,Mukwonago Sch Dist,0438220100,Rolling Hills Elementary,03,MA,section1,71,,,,,71
0338220000,Mukwonago Sch Dist,0438220100,Rolling Hills Elementary,03,MA,section2PT,71,,,,,71
0338220000,Mukwonago Sch Dist,0438220100,Rolling Hills Elementary,04,EL,section1,1,,,,80,81
0338220000,Mukwonago Sch Dist,0438220100,Rolling Hills Elementary,04,MA,section1,81,,,,,81
0338220000,Mukwonago Sch Dist,0438220100,Rolling Hills Elementary,04,MA,section2PT,81,,,,,81
0338220000,Mukwonago Sch Dist,0438220100,Rolling Hills Elementary,05,EL,section1,1,,,,72,75
0338220000,Mukwonago Sch Dist,0438220100,Rolling Hills Elementary,05,MA,section1,1,,,,72,75
0338220000,Mukwonago Sch Dist,0438220100,Rolling Hills Elementary,05,MA,section2PT,1,,,,72,75
0338220000,Mukwonago Sch Dist,0438220100,Rolling Hills Elementary,06,EL,section1,5,,,,78,83
0338220000,Mukwonago Sch Dist,0438220100,Rolling Hills Elementary,06,MA,section1,5,,,,78,83
0338220000,Mukwonago Sch Dist,0438220100,Rolling Hills Elementary,06,MA,section2PT,83,,,,,83
0338220000,Mukwonago Sch Dist,0438220110,Eagleville Charter School,03,EL,section1,,,,,26,26
0338220000,Mukwonago Sch Dist,0438220110,Eagleville Charter School,03,MA,section1,,,,,26,26
0338220000,Mukwonago Sch Dist,0438220110,Eagleville Charter School,03,MA,section2PT,,,5,,21,26
0338220000,Mukwonago Sch Dist,0438220110,Eagleville Charter School,04,EL,section1,,,1,,15,16
0338220000,Mukwonago Sch Dist,0438220110,Eagleville Charter School,04,MA,section1,,,,,16,16
0338220000,Mukwonago Sch Dist,0438220110,Eagleville Charter School,04,MA,section2PT,,,,,16,16
0338220000,Mukwonago Sch Dist,0438220110,Eagleville Charter School,05,EL,section1,,,,,11,11
0338220000,Mukwonago Sch Dist,0438220110,Eagleville Charter School,05,MA,section1,,,,,11,11
0338220000,Mukwonago Sch Dist,0438220110,Eagleville Charter School,05,MA,section2PT,,,,,11,11
0338220000,Mukwonago Sch Dist,0438220110,Eagleville Charter School,06,EL,section1,,,,,21,21
0338220000,Mukwonago Sch Dist,0438220110,Eagleville Charter School,06,MA,section1,,,,,21,21
0338220000,Mukwonago Sch Dist,0438220110,Eagleville Charter School,06,MA,section2PT,,,,,21,21
0338500000,Riverdale Sch Dist,0438500150,Riverdale Elementary,03,EL,section1,3,,,,52,55
0338500000,Riverdale Sch Dist,0438500150,Riverdale Elementary,03,MA,section1,4,,,,51,55
0338500000,Riverdale Sch Dist,0438500150,Riverdale Elementary,03,MA,section2PT,8,,,1,46,55
0338500000,Riverdale Sch Dist,0438500150,Riverdale Elementary,04,EL,section1,7,,,,44,51
0338500000,Riverdale Sch Dist,0438500150,Riverdale Elementary,04,MA,section1,7,,,,44,51
0338500000,Riverdale Sch Dist,0438500150,Riverdale Elementary,04,MA,section2PT,11,,,,40,51
0338500000,Riverdale Sch Dist,0438500160,Riverdale Middle,05,EL,section1,4,,1,,52,57
0338500000,Riverdale Sch Dist,0438500160,Riverdale Middle,05,MA,section1,4,,,,53,57
0338500000,Riverdale Sch Dist,0438500160,Riverdale Middle,05,MA,section2PT,11,,,,46,57
0338500000,Riverdale Sch Dist,0438500160,Riverdale Middle,06,EL,section1,1,,1,,38,40
0338500000,Riverdale Sch Dist,0438500160,Riverdale Middle,06,MA,section1,4,,,,36,40
0338500000,Riverdale Sch Dist,0438500160,Riverdale Middle,06,MA,section2PT,7,,,,33,40
0338500000,Riverdale Sch Dist,0438500160,Riverdale Middle,07,EL,section1,3,,2,,36,41
0338500000,Riverdale Sch Dist,0438500160,Riverdale Middle,07,MA,section1,5,,,,36,41
0338500000,Riverdale Sch Dist,0438500160,Riverdale Middle,07,MA,section2PT,14,,,,27,41
0338500000,Riverdale Sch Dist,0438500160,Riverdale Middle,08,EL,section1,4,,1,,33,37
0338500000,Riverdale Sch Dist,0438500160,Riverdale Middle,08,MA,section1,11,,,,26,37
0338500000,Riverdale Sch Dist,0438500160,Riverdale Middle,08,MA,section2PT,13,,,,24,37
0338570000,Muskego-Norway Sch Dist,0438570010,Bay Lane Middle,05,EL,section1,1,,,,169,170
0338570000,Muskego-Norway Sch Dist,0438570010,Bay Lane Middle,05,MA,section1,1,,,,169,170
0338570000,Muskego-Norway Sch Dist,0438570010,Bay Lane Middle,05,MA,section2PT,1,,,,169,170
0338570000,Muskego-Norway Sch Dist,0438570010,Bay Lane Middle,06,EL,section1,3,,,,192,195
0338570000,Muskego-Norway Sch Dist,0438570010,Bay Lane Middle,06,MA,section1,3,,,,192,195
0338570000,Muskego-Norway Sch Dist,0438570010,Bay Lane Middle,06,MA,section2PT,3,,,,192,195
0338570000,Muskego-Norway Sch Dist,0438570010,Bay Lane Middle,07,EL,section1,6,,,,155,161
0338570000,Muskego-Norway Sch Dist,0438570010,Bay Lane Middle,07,MA,section1,6,,,,155,161
0338570000,Muskego-Norway Sch Dist,0438570010,Bay Lane Middle,07,MA,section2PT,6,,,,155,161
0338570000,Muskego-Norway Sch Dist,0438570010,Bay Lane Middle,08,EL,section1,6,,,,177,183
0338570000,Muskego-Norway Sch Dist,0438570010,Bay Lane Middle,08,MA,section1,6,,,,177,183
0338570000,Muskego-Norway Sch Dist,0438570010,Bay Lane Middle,08,MA,section2PT,6,,,,177,183
0338570000,Muskego-Norway Sch Dist,0438570020,Country Meadows Elementary,03,EL,section1,1,,1,,54,56
0338570000,Muskego-Norway Sch Dist,0438570020,Country Meadows Elementary,03,MA,section1,,,,,56,56
0338570000,Muskego-Norway Sch Dist,0438570020,Country Meadows Elementary,03,MA,section2PT,29,,,,27,56
0338570000,Muskego-Norway Sch Dist,0438570020,Country Meadows Elementary,04,EL,section1,2,,,,50,52
0338570000,Muskego-Norway Sch Dist,0438570020,Country Meadows Elementary,04,MA,section1,2,,,,50,52
0338570000,Muskego-Norway Sch Dist,0438570020,Country Meadows Elementary,04,MA,section2PT,27,,,,25,52
0338570000,Muskego-Norway Sch Dist,0438570080,Lakeview Elementary,03,EL,section1,3,,2,,65,70
0338570000,Muskego-Norway Sch Dist,0438570080,Lakeview Elementary,03,MA,section1,70,,,,,70
0338570000,Muskego-Norway Sch Dist,0438570080,Lakeview Elementary,03,MA,section2PT,70,,,,,70
0338570000,Muskego-Norway Sch Dist,0438570080,Lakeview Elementary,04,EL,section1,3,,5,,61,69
0338570000,Muskego-Norway Sch Dist,0438570080,Lakeview Elementary,04,MA,section1,68,,1,,,69
0338570000,Muskego-Norway Sch Dist,0438570080,Lakeview Elementary,04,MA,section2PT,69,,,,,69
0338570000,Muskego-Norway Sch Dist,0438570100,Mill Valley Elementary,03,EL,section1,,,21,,46,67
0338570000,Muskego-Norway Sch Dist,0438570100,Mill Valley Elementary,03,MA,section1,,,,,67,67
0338570000,Muskego-Norway Sch Dist,0438570100,Mill Valley Elementary,03,MA,section2PT,,,,,67,67
0338570000,Muskego-Norway Sch Dist,0438570100,Mill Valley Elementary,04,EL,section1,23,,43,,,66
0338570000,Muskego-Norway Sch Dist,0438570100,Mill Valley Elementary,04,MA,section1,1,,,,65,66
0338570000,Muskego-Norway Sch Dist,0438570100,Mill Valley Elementary,04,MA,section2PT,,,,,66,66
0338570000,Muskego-Norway Sch Dist,0438570140,Muskego Elementary,03,EL,section1,,,,,38,38
